Questions,Value,Direction
How much tension between Poor and Rich?,0.0034806660523404613,-0.0006653756961759286
How much tension between different racial/ethnic groups?,0.0034370511211772896,-0.00044306016826059627
As much time as would like with family members?,0.0033686283701583417,5.164607106520502e-05
Country_Italy,0.003330801140794798,0.0002840048576325848
Payments for consumer loans/credit cards,0.003239662795839187,-9.827128362300904e-05
How much tension between different religious groups?,0.0032338197512579692,-5.8209685738698285e-05
A person to get support from when looking for a job,0.0031829991106885024,-0.0005324278798622238
Gender,0.0031224427773876855,-0.0003427248541161939
Household size,0.0031107694985351053,-0.0006139697224321652
Volunteering frequency,0.003095524915694143,-0.0004037615431327459
Nobody used long term care in 12 months,0.0030204970040507493,-0.0001752939975820818
How often care for elderly or disabled relatives?,0.0028977439613834637,-0.0004964442938356719
Chronic health problems?,0.0028860185555110414,-0.0003408631623367552
Country_Kosovo,0.002878117662878213,0.0013546386584711956
Rent/mortgage payments for accommodation,0.0026850188135795917,0.00011942328407127667
Problems with accommodation - no outside space,0.00264068940779218,-0.00015206840205337952
Country_Germany,0.002586182066856581,0.00042176558100970134
DV: Rural/urban living,0.002565183601068347,-0.00015934544302712803
Payments for informal loans from friends/relatives,0.0025113512110879585,0.0003479421475542133
Country_Iceland,0.0023908753413263055,-0.0008588474686128083
Country_Czech Republic,0.002308766198015834,1.1945211561464868e-05
Country_Turkey,0.0021660992536392987,0.00011307089107974775
Nobody used child care in 12 months,0.002054225963370435,-0.0004111002436460829
Long term care used in 12 months - don't know,0.0018796577295085073,0.0008540748724308119
I or someone else in household used long term care in 12 months,0.0017469123495814016,0.0002966867911183762
Country group,0.0017236595007107086,-0.00017008735396974007
Problems with accommodation - no toilet,0.0013782671148675357,0.0005380920750193111
I or someone else in household used child care in 12 months,0.0013470079818901281,2.485368006920131e-05
Country_Portugal,0.001337630376610663,0.0005228712490660513
Someone close outside household used long term care in 12 months,0.0013035805024132316,2.9024131641126577e-05
Someone close outside household used child care in 12 months,0.0012733877077158084,-6.301569898919098e-05
Child care used in 12 months - don't know,0.0012196187717881302,0.0006046937152883363
Country_France,0.0012151367311050473,-0.00029358626165850756
Country_Slovakia,0.0011242352019850239,8.873335371485914e-05
Problems with accommodation - no bath/shower,0.0011229346799626538,0.000466982434811792
Country_Greece,0.0010883513667450247,0.0003280631686800336
Country_Romania,0.0009716315777533657,0.00030714147656508994
Country_Macedonia (FYROM),0.0009124934216811117,0.00010090800147273183
Country_Sweden,0.0008684055258104866,-9.33281726483593e-05
Country_Serbia,0.0008671627809843877,-2.384791201550819e-05
Citizenship - Country,0.0007793398254160932,-0.00012869132590187163
Country_Croatia,0.000725521435158998,-0.00018577063671354588
Country_Slovenia,0.0007131265532499641,0.0001929003606010873
Country_Ireland,0.0007088086180274376,-0.0003093780263806999
Country_Montenegro,0.0006786406292656127,-0.0003090037337615674
Country_Hungary,0.000624221934276393,-0.00020530888177180465
Country_Poland,0.0006148691530073676,-0.00016800794137713786
Country_Finland,0.0006128147606384923,-0.00015920624313376633
Citizenship - A non-EU country,0.0005812643236969767,-5.379030074761373e-05
Country_Estonia,0.0005590286677293396,0.0001639446145017168
Country_Luxembourg,0.0005350884880508212,0.00026073961025632064
Country_Cyprus,0.0005183814723516868,-0.00010776240685398814
Country_Malta,0.0005110386518599931,0.0002303455181350041
Country_Denmark,0.0005015701069654474,2.7186875248968527e-05
Country_UK,0.0004379173966426155,-0.00014228546839126352
Country_Spain,0.00040839223924549737,0.00015697564784588477
Country_Belgium,0.000379882730221845,-0.00011646243931062928
Country_Lithuania,0.0003570668005634546,7.756606385704645e-05
Citizenship - Another EU member,0.00032413830094139807,5.687900176415361e-05
Country_Netherlands,0.00028117778249985606,5.9829135176580086e-05
Country_Bulgaria,0.0002613069480835208,0.0001206070962395529
Country_Latvia,0.00022024782040329886,0.00012111147578690331
Child care used in 12 months - refusal,0.0002129295884239861,0.00019993195056292436
Long term care used in 12 months - refusal,3.880010330939982e-05,-8.383449452362153e-06
