Questions,Value,Direction
Neighbourhood problems - litter or rubbish,0.003642110565708477,-0.00017123543196454624
Problems with accommodation - space,0.0036407766155372636,0.0005082819846091217
Problems with accommodation - damp or leaks,0.0036342579022302884,-0.0008204045759771756
Can afford to keep home adequately warm?,0.0036185695131699634,-0.0011727302700750165
Direct contact with children,0.003602021191743817,0.00012703451929705131
How much trust the legal system?,0.0035590327322055724,-0.0007227177856416498
How much tension between Men and Women?,0.003534409549977898,-0.0008639903785289695
How much trust the government?,0.003528876159070724,-0.0010784616923395019
Country_Spain,0.003525117417774623,-0.0008341455465597783
How much tension between different racial/ethnic groups?,0.0035123737793845765,-0.0006326188073103748
Access to banking services?,0.0034785182659853343,0.0016430318550998213
A person to get support from when looking for a job,0.0034738715680046367,0.0005807410724218416
Can afford to replace any worn-out furniture?,0.0034723708715076384,0.00021328950421258992
Country_Finland,0.0034684084427002233,0.0003517915170013982
Someone close outside household used child care in 12 months,0.0034594038448046956,-0.0007524403122816692
Country_Iceland,0.003399319830360561,-0.0005755035747194162
"Neighbourhood problems - crime, violence or vandalism",0.0033799981827220237,-0.0005359346307069874
Rural/urban living,0.003370428495474047,0.0004989524877484162
Quality of state pension system?,0.0033671583053143934,0.0006465247808362797
Citizenship - A non-EU country,0.0033658801032320656,-0.0007098853454689595
DV: Rural/urban living,0.00334101093592636,-6.435803848238531e-05
Household size,0.0033380972247369083,-3.959227849115339e-05
Problems with accommodation - no outside space,0.0033227438409701455,0.0003501536557880617
Difficult to see a doctor because of delay in getting appointment?,0.0033189446092432833,0.0008544789283655281
How much trust the press?,0.0032979481738276235,-0.0010382628760188188
A person to get support from to help around house ,0.0032845499846096333,0.0005462558597157007
How often care for elderly or disabled relatives?,0.0032759947066664584,0.00023521255102746907
"Utility bills, such as electricity, water, gas",0.003266127358859986,-0.0007372930324351662
Payments for informal loans from friends/relatives,0.0031940300478677003,0.0007191551004435328
Problems with accommodation - no toilet,0.0031564733908322293,0.0004354427023212642
How much tension between different religious groups?,0.0031487534241166604,-6.88519458209882e-05
Country_Slovakia,0.0031254367336210447,-1.24462924574441e-05
Neighbourhood problems - quality of drinking water,0.0030598890934019287,0.0008937520168767954
Nobody used child care in 12 months,0.003051498591435236,-0.0008394947095341567
Nobody used long term care in 12 months,0.003045050987866447,0.00015894141492350848
Direct contact with parents,0.0030253571539617854,-7.128960564697317e-05
A person to get support from to raise emergency money,0.003013333375600661,-0.0002980120143070257
No. of problems with accommodation,0.0030120978293155013,1.5446067640589868e-07
How often cook and doing housework?,0.002958359759416074,2.2466261111076195e-06
Phone/internet contact with neighbours,0.002883810467798532,0.0004575220497171183
No. of children,0.0028702672913443915,-0.00069568785452571
Neighbourhood problems - noise,0.0028375867949592534,-0.0007671404543510011
Country group,0.002826786104134066,0.0002888635110415491
"Access to cinema, theatre and cultural centre?",0.0027940026976730242,-0.00021627308136250414
I or someone else in household used child care in 12 months,0.002771783243010101,-0.00023269096520814463
Someone close outside household used long term care in 12 months,0.00273331200696133,-0.0006847836239668447
Country_Belgium,0.0027114110266410136,-0.0004238951141187472
Country_Romania,0.0025734214672912697,-0.00026844588846443155
Difficult to see a doctor because of distance?,0.0025488744840965623,-0.0002985256731018674
Difficult to see a doctor because of waiting time?,0.0025137684628614492,-0.00010765648330539458
How much tension between Old and Young people?,0.0024530967038747914,-0.0008785316772199274
Difficult to see a doctor because of cost?,0.0022938252255656428,-1.8616900808662556e-05
Rent/mortgage payments for accommodation,0.00225047593042598,-0.0006343060655853706
Can afford a meal with meat/chicken/fish every second day?,0.0020671177514022376,0.0002807173749923108
Country_Malta,0.0019521588800745465,-0.0019521588800745465
Country_Portugal,0.0015927588595483439,-0.0015927588595483439
Country_Bulgaria,0.0015059106538787216,-0.0012448200138038348
Country_Netherlands,0.001105138704822141,-0.0008666594880954671
Long term care used in 12 months - don't know,0.0010109405249214439,-0.0010109405249214439
Country_Latvia,0.000550978073175077,-0.000550978073175077
Long term care used in 12 months - refusal,0.0005337771642580354,0.0005337771642580354
Child care used in 12 months - don't know,0.0004797803615404775,-0.0004797803615404775
Payments for consumer loans/credit cards,0.00035325156801075834,-0.00035325156801075834
Child care used in 12 months - refusal,0.00019690296535672364,0.00019690296535672364
Country_Luxembourg,0.00015045600143648283,-0.00015045600143648283
Country_Estonia,0.0001160303901821976,-0.0001160303901821976
Country_Hungary,7.427387212893495e-05,7.427387212893495e-05
Country_Macedonia (FYROM),3.822241832131211e-05,-3.822241832131211e-05
